participant_id;age;int_partner_join;auc;video_quality_mean;video_quality_sd;head_rotation_mean;pitch_mean;yaw_mean;n;int_partner_mother;int_partner_father
37;0;1;0,915282429280545;0,626243397706172;0,0198969633679737;9,40979757723184;13,03166951283452;5,78792564162916;1831;1;0
37;0;2;0,866712253654929;0,630842428785358;0,0262727879687982;10,34214114861814;12,51920096838602;8,16508132885025;1803;0;0
37;1;0;0,906382269771798;0,643078706697674;0,0737735197172983;14,31958869913302;12,87012451272186;15,76905288554419;1075;0;1
37;1;1;0,695866666666667;0,598197729230769;0,0744414195481693;11,76352683329670;13,35941141384615;10,16764225274725;455;1;0
37;1;2;0,883825530212085;0,601475377684887;0,0430037291021300;13,95180966580386;16,56215543778135;11,34146389382637;1555;0;0
38;0;0;0,827557223429236;0,609827762034464;0,0273996427213112;9,91204516459339;14,94416496564758;4,87992536353919;1799;0;1
38;0;1;0,582739818482141;0,578230079239590;0,0392346073087036;12,40115115377701;16,24635369435848;8,55594861319553;1657;1;0
38;0;2;0,152485180118559;0,568899066219239;0,0328722614636597;12,47465432102983;19,64554423604773;5,30376440601193;1341;0;0
38;1;0;0,811910408432148;0,574242766370370;0,0517598569372534;11,91953721951111;13,15562393038519;10,68345050863704;675;0;1
38;1;1;0,749976270051806;0,552627853511948;0,0422450881285575;11,59422773649167;14,58164538703838;8,60681008594497;1381;1;0
38;1;2;0,858999495505412;0,561729241652893;0,0295244520203884;14,26030444879339;13,34531325619835;15,17529564138843;1210;0;0
39;0;0;0,362187168075562;0,603343648023256;0,0364786719033618;13,30751138859884;14,32999712081395;12,28502565638372;1720;0;1
39;0;1;0,507664884135472;0,637263604963748;0,0393391530235178;4,77827976395092;3,72849844539320;5,82806108250864;1793;1;0
39;1;0;0,917603721330429;0,589172152375566;0,0475136020972280;8,22287282885747;9,52787632919683;6,91786932851810;884;0;1
39;1;1;0,907000259268862;0,540667600000000;0,0503858051060606;13,82436325192205;15,10130275129318;12,54742375255093;1129;1;0
39;1;2;0,993674662847595;0,535007699761905;0,0360268605371674;12,78732989505595;16,23830506273810;9,33635472737381;420;0;0
40;0;0;0,744541055367464;0,644040159739555;0,0565300309526710;5,71401719532773;7,22750371388334;4,20053067677211;1843;0;1
40;0;1;0,912093689106317;0,623842229196643;0,0460340399270116;7,03190343997722;8,27659883658873;5,78720804336571;1668;1;0
40;0;2;0,863635144198524;0,629669301842546;0,0385269323542734;9,19682728075851;12,36755305147962;6,02610151003741;1791;0;0
40;1;0;0,639442299442299;0,631338573256484;0,0290798036139560;11,14796109890115;10,19941670225360;12,09650549554870;1735;0;1
40;1;1;0,924776220159035;0,616553590306122;0,0335988250739511;11,36829615866358;14,85998477213010;7,87660754519707;1568;1;0
40;1;2;0,948512369329738;0,620639160561915;0,0195001205236894;8,51055845966701;8,61794419656608;8,40317272276795;961;0;0
41;0;0;0,898995318983668;0,677436633897380;0,0320587279702948;5,66945777876310;7,72198333406114;3,61693222346507;1832;0;1
